Date,US_dollar,Euro,Japanese_yen,Vietnamese_dong,Korean_won
1/14/1992,353.6,262,"44,853.80","4,284,660.90","271,003.00"
1/15/1992,355.6,268.7,"45,658.60","4,395,383.70","276,077.60"
1/16/1992,356.8,269.2,"45,746.30","4,398,946.90","271,655.90"
1/17/1992,355.9,266.6,"45,376.50","4,348,940.50","269,859.90"
1/20/1992,358.8,266.8,"44,368.10","4,341,038.70","276,584.20"
1/21/1992,357.8,263.9,"44,068.90","4,292,392.70","273,103.60"
1/22/1992,356.8,263.6,"43,927.50","4,278,615.00","272,059.10"
1/23/1992,355.2,263.9,"43,955.00","4,286,113.20","272,763.30"
1/24/1992,353.3,261.2,"43,532.70","4,240,158.50","266,732.90"
1/27/1992,356.1,267.7,"44,650.30","4,224,448.70","275,303.40"
1/28/1992,356.3,264.9,"44,748.30","4,182,092.40","269,963.30"
1/29/1992,354.9,262.6,"44,491.30","4,139,714.70","268,941.60"
1/30/1992,356,268.6,"44,838.60","4,228,023.80","274,944.50"
1/31/1992,354.1,264.7,"44,460.30","4,169,040.60","268,166.30"
2/3/1992,356.4,264.2,"44,748.00","4,184,961.80","269,493.00"
2/4/1992,356,263.9,"44,883.10","4,179,101.40","269,115.60"
2/5/1992,354.3,261.9,"44,593.80","4,143,035.40","266,793.20"
2/6/1992,356,261.7,"44,726.50","4,141,709.30","271,640.90"
2/7/1992,356.2,258.8,"44,573.50","4,096,139.50","269,403.10"
2/10/1992,354.7,259.4,"44,914.00","3,731,984.80","272,615.50"
2/11/1992,356,263.7,"45,154.60","3,797,139.10","275,062.80"
2/12/1992,357.2,267.1,"45,536.30","3,837,628.00","274,940.10"
2/13/1992,356.3,269.1,"45,480.80","3,866,878.00","274,973.00"
2/14/1992,354.1,267.9,"45,301.20","3,847,347.90","270,941.20"
2/17/1992,354.4,267.4,"44,992.90","3,838,128.00","271,105.90"
2/18/1992,352.8,270.1,"45,132.60","3,871,532.90","273,117.80"
2/19/1992,353.2,270.2,"45,322.20","3,874,818.10","271,312.90"
2/20/1992,353.4,270.4,"45,424.20","3,879,223.20","271,575.90"
2/21/1992,351.6,269.6,"45,233.00","3,867,196.40","270,975.40"
2/24/1992,349.8,267.9,"45,138.70","3,930,121.80","267,689.60"
2/25/1992,350.5,267,"45,383.50","3,916,692.90","267,952.00"
2/26/1992,348.7,267.7,"45,178.80","3,920,567.80","266,080.40"
2/27/1992,353.8,270.3,"45,755.70","3,957,519.20","270,966.70"
2/28/1992,353.1,269,"45,619.60","3,945,745.20","271,728.10"
3/2/1992,350.5,267.3,"45,415.80","3,956,700.90","268,482.00"
3/3/1992,351.4,270.2,"45,938.00","4,002,198.30","272,139.70"
3/4/1992,350.2,271.9,"46,270.20","4,026,717.40","271,247.10"
3/5/1992,349.9,271.9,"46,120.00","4,040,251.90","269,926.60"
3/6/1992,349.4,271,"46,051.30","4,029,783.40","268,286.90"
3/9/1992,348.8,269.6,"46,003.90","3,961,251.20","268,027.30"
3/10/1992,348.4,270.6,"46,247.00","3,973,436.40","268,851.80"
3/11/1992,349,269.9,"46,584.00","3,958,932.00","266,980.20"
3/12/1992,347.6,270.5,"46,641.70","3,981,126.20","270,221.50"
3/13/1992,347.3,269.2,"46,384.50","3,967,830.40","267,149.30"
3/16/1992,343,265.9,"45,936.60","3,922,084.20","262,808.40"
3/17/1992,339,260.6,"45,226.10","3,840,526.50","260,143.10"
3/18/1992,340.3,261.1,"44,931.40","3,853,030.00","262,556.50"
3/19/1992,337.8,262.5,"45,000.60","3,871,652.90","263,307.50"
3/20/1992,338.8,264.3,"45,414.90","3,894,492.00","262,567.60"
3/23/1992,338.7,263,"45,288.60","3,756,295.40","261,305.80"
3/24/1992,338.4,261.9,"45,251.20","3,740,954.90","260,238.60"
3/25/1992,341.3,262.4,"45,526.30","3,747,404.00","262,382.20"
3/26/1992,340.4,263.2,"45,600.80","3,757,599.60","264,924.00"
3/27/1992,340.5,260.7,"45,341.30","3,724,112.40","261,270.40"
3/30/1992,343.3,264,"45,799.80","3,820,531.50","267,160.20"
3/31/1992,341.7,261.7,"45,481.30","3,793,965.20","264,928.40"
4/1/1992,344,264.8,"46,192.60","3,844,977.80","268,375.90"
4/2/1992,340.5,260.8,"45,613.20","3,792,658.80","263,051.10"
4/3/1992,340.6,258.2,"45,419.80","3,764,395.20","261,921.00"
4/6/1992,339.3,256.3,"45,010.50","3,866,419.40","262,073.30"
4/7/1992,338.8,256.3,"45,127.90","3,864,032.30","262,875.10"
4/8/1992,337.5,255.5,"44,720.20","3,849,773.80","262,450.20"
4/9/1992,338.5,255.3,"44,737.10","3,822,364.30","260,883.40"
4/10/1992,341.9,260,"45,402.50","3,866,798.70","263,916.10"
4/13/1992,340.8,261.9,"45,577.40","3,898,900.10","266,508.80"
4/14/1992,339,258.9,"45,018.20","3,842,880.60","262,880.50"
4/15/1992,339,261.5,"45,349.30","3,887,665.10","266,094.20"
4/16/1992,336.7,260.6,"44,893.40","3,847,996.90","263,955.60"
4/17/1992,336.7,260.6,"44,893.40","3,847,996.90","263,955.60"
4/20/1992,336.7,260.6,"44,893.40","3,847,996.90","263,955.60"
4/21/1992,338.3,262.1,"45,384.10","3,865,175.60","263,126.10"
4/22/1992,338.1,260.9,"45,354.90","3,830,021.90","261,763.80"
4/23/1992,338.5,261,"45,501.00","3,830,212.10","263,838.40"
4/24/1992,336.6,258.1,"45,297.50","3,793,101.70","261,733.20"
4/27/1992,335.7,257.2,"44,582.70","3,789,070.40","259,220.10"
4/28/1992,336.8,258.6,"44,868.40","3,817,379.30","262,475.30"
4/29/1992,335.7,258,"44,794.80","3,815,151.10","262,350.60"
4/30/1992,336.4,258,"44,875.10","3,813,917.00","261,431.70"
5/1/1992,337.5,257.1,"44,803.40","3,785,345.20","261,984.10"
5/4/1992,337.5,257.1,"44,803.40","3,785,345.20","261,984.10"
5/5/1992,336.8,256.2,"44,821.30","3,778,876.90","261,895.40"
5/6/1992,336.7,254.7,"44,561.90","3,753,049.10","261,437.60"
5/7/1992,336.1,255,"44,613.40","3,741,632.40","262,746.70"
5/8/1992,336.9,257.2,"44,916.90","3,771,036.10","265,433.60"
5/11/1992,336.2,255.6,"44,748.10","3,772,198.00","262,369.30"
5/12/1992,335.3,252,"43,744.30","3,722,662.20","260,172.50"
5/13/1992,335.2,252,"43,667.50","3,720,057.10","261,926.60"
5/14/1992,336.9,251.8,"43,915.30","3,721,478.20","263,843.30"
5/15/1992,339,253.5,"44,156.60","3,749,820.80","264,949.10"
5/18/1992,338.9,250.6,"43,620.30","3,807,920.50","263,896.00"
5/19/1992,339.5,250.4,"43,845.20","3,807,403.20","265,900.20"
5/20/1992,337,250.3,"43,683.80","3,797,389.00","264,616.20"
5/21/1992,337.3,252.4,"43,930.70","3,826,914.20","265,634.50"
5/22/1992,337.7,253.4,"43,689.80","3,797,984.80","265,339.70"
5/25/1992,337.7,253.4,"43,689.80","3,797,984.80","265,339.70"
5/26/1992,337.9,252,"43,709.80","3,771,613.20","263,802.20"
5/27/1992,338.6,256.4,"43,993.60","3,836,651.10","268,623.80"
5/28/1992,336.9,253.9,"43,639.40","3,805,769.10","262,284.20"
5/29/1992,337.5,251.3,"43,087.10","3,765,644.80","262,019.30"
6/1/1992,336.9,251.3,"42,914.60","3,807,228.90","264,860.40"
6/2/1992,339,252.5,"43,234.10","3,827,332.20","266,365.80"
6/3/1992,339.9,253.3,"43,411.40","3,855,449.20","266,568.40"
6/4/1992,338.4,251.3,"43,145.80","3,819,511.20","264,950.20"
6/5/1992,338.8,250.2,"42,961.40","3,803,190.70","266,010.00"
6/8/1992,338.7,250.4,"43,030.10","3,803,102.10","266,647.80"
6/9/1992,337.8,249.7,"43,123.40","3,795,066.80","266,558.90"
6/10/1992,337.7,249.9,"43,046.50","3,792,344.90","265,400.90"
6/11/1992,338.3,248.3,"42,876.80","3,773,360.20","265,290.80"
6/12/1992,339.6,248.9,"43,000.10","3,776,147.90","267,613.00"
6/15/1992,342.7,250.3,"43,425.90","3,857,035.00","269,402.10"
6/16/1992,342.4,249.5,"43,345.90","3,845,844.30","269,738.60"
6/17/1992,342,250.8,"43,453.50","3,855,389.80","271,958.00"
6/18/1992,341.3,248.5,"43,262.20","3,822,189.10","268,157.20"
6/19/1992,343.6,250.7,"43,601.90","3,860,361.30","272,248.70"
6/22/1992,342.5,249.2,"43,514.00","3,833,939.30","270,108.60"
6/23/1992,343.8,250.2,"43,724.50","3,844,359.20","272,517.00"
6/24/1992,342.3,247,"43,334.30","3,798,036.10","268,030.30"
6/25/1992,343.4,246,"43,072.50","3,783,045.60","270,145.00"
6/26/1992,343.5,245.5,"43,164.50","3,783,150.80","271,718.40"
6/29/1992,342,241.2,"42,817.30","3,833,413.60","268,475.40"
6/30/1992,343.4,243.1,"43,240.70","3,855,172.10","271,352.00"
7/1/1992,343.6,242.3,"42,921.30","3,842,727.30","270,305.30"
7/2/1992,347.1,244.4,"42,639.80","3,813,535.50","267,712.10"
7/3/1992,345.7,244,"43,099.40","3,870,828.30","274,034.00"
7/6/1992,346.6,243.8,"43,143.50","3,881,918.70","271,400.40"
7/7/1992,345.6,240.7,"42,975.70","3,838,563.60","269,943.90"
7/8/1992,347.5,241.7,"43,383.30","3,874,969.20","275,357.00"
7/9/1992,347.3,245.3,"43,623.70","3,916,885.50","277,360.60"
7/10/1992,348.7,242.9,"43,735.00","3,882,069.20","271,293.00"
7/13/1992,348.6,240.1,"43,541.10","3,885,168.00","273,816.70"
7/14/1992,349.3,242.5,"43,685.30","3,926,549.50","277,413.30"
7/15/1992,350.9,242,"43,873.90","3,918,925.80","275,471.40"
7/16/1992,353,242.7,"44,250.30","3,919,986.70","275,755.70"
7/17/1992,356.7,243.2,"44,461.70","3,934,662.80","276,788.10"
7/20/1992,359.3,248.5,"45,006.20","4,084,528.20","287,707.00"
7/21/1992,358.1,249,"44,832.90","4,090,079.00","282,010.90"
7/22/1992,358.8,249.1,"45,515.20","4,109,341.70","283,414.40"
7/23/1992,359.5,248.6,"45,512.90","4,096,411.80","281,822.80"
7/24/1992,357.6,249.9,"45,641.00","4,103,712.80","283,214.40"
7/27/1992,358.4,247.8,"45,747.20","4,013,778.00","280,138.50"
7/28/1992,359.6,246.9,"45,870.70","4,000,072.00","282,370.50"
7/29/1992,356.2,246.1,"45,826.10","4,008,399.50","284,172.90"
7/30/1992,356.8,246.1,"45,546.50","3,988,013.60","281,161.40"
7/31/1992,357.9,246.8,"45,570.00","3,998,228.20","282,683.00"
8/3/1992,354.1,243.5,"45,038.30","3,911,720.10","278,855.70"
8/4/1992,352.7,242.3,"44,867.40","3,900,860.90","278,884.40"
8/5/1992,350.8,241.4,"44,634.30","3,896,527.00","277,745.10"
8/6/1992,348.6,240.7,"44,534.20","3,883,803.70","274,755.30"
8/7/1992,349.9,238.9,"44,610.20","3,854,850.70","273,881.20"
8/10/1992,350.4,239.7,"44,861.90","3,866,351.60","276,425.70"
8/11/1992,348.2,238.9,"44,571.90","3,853,070.70","276,499.90"
8/12/1992,346.8,236.9,"44,294.40","3,825,188.60","273,901.00"
8/13/1992,337.3,229.8,"42,915.60","3,713,662.30","265,889.00"
8/14/1992,335.7,230.3,"42,389.50","3,724,976.80","267,482.90"
8/17/1992,337.4,230.5,"42,437.80","3,720,986.70","265,606.10"
8/18/1992,336.1,228.9,"42,415.30","3,699,925.60","265,296.00"
8/19/1992,338,229.6,"42,708.60","3,710,269.30","266,557.30"
8/20/1992,337.3,228.4,"42,569.40","3,694,400.00","265,839.00"
8/21/1992,336.9,226.8,"42,469.30","3,674,456.90","265,022.40"
8/24/1992,342.3,225.1,"42,648.10","3,685,239.50","267,232.60"
8/25/1992,341.4,224.4,"42,610.70","3,682,012.30","269,840.70"
8/26/1992,338.5,223.4,"42,291.20","3,658,083.70","266,971.30"
8/27/1992,339,224.4,"42,332.20","3,680,155.80","267,399.60"
8/28/1992,340,224.5,"41,899.60","3,695,804.20","267,308.50"
8/31/1992,340,224.5,"41,899.60","3,695,804.20","267,308.50"
9/1/1992,341.7,223.5,"42,006.70","3,686,381.30","267,632.20"
9/2/1992,340.5,222.2,"41,834.20","3,660,066.50","267,123.30"
9/3/1992,338.9,224.4,"42,014.70","3,679,589.40","267,711.20"
9/4/1992,342.1,225.3,"42,124.20","3,692,929.80","266,997.70"
9/7/1992,343,225.6,"42,380.30","3,734,025.70","268,075.50"
9/8/1992,342.2,224,"42,000.40","3,704,322.90","267,582.10"
9/9/1992,343.3,228,"42,307.10","3,773,549.50","273,226.20"
9/10/1992,342.3,227.3,"42,110.50","3,756,014.20","271,956.50"
9/11/1992,340,232,"42,234.90","3,834,104.70","277,610.70"
9/14/1992,346.3,243.7,"42,995.40","3,780,134.90","269,663.30"
9/15/1992,345.9,244.7,"42,971.90","3,818,690.30","275,948.50"
9/16/1992,349,254.7,"43,600.90","3,981,625.40","282,042.50"
9/17/1992,348.4,250,"43,330.00","4,041,735.90","271,247.50"
9/18/1992,347.2,252.9,"43,300.20","4,122,720.10","278,338.60"
9/21/1992,349.1,251.4,"43,178.70","3,811,856.60","277,184.70"
9/22/1992,349.2,252.9,"42,290.30","3,819,096.00","274,810.00"
9/23/1992,348.3,252.7,"41,836.90","3,810,366.80","271,323.10"
9/24/1992,348.3,251,"42,016.20","3,808,141.20","274,683.80"
9/25/1992,349.7,251.2,"42,106.80","3,811,733.40","273,133.30"
9/28/1992,348,244.6,"41,589.00","3,784,430.30","270,896.90"
9/29/1992,347.5,240.2,"41,584.10","3,694,635.10","267,910.80"
9/30/1992,349,241.3,"41,874.10","3,685,588.90","275,448.50"
10/1/1992,348.6,242.9,"41,850.10","3,776,220.70","280,224.80"
10/2/1992,348,240.8,"41,534.20","3,793,200.10","275,844.50"
10/5/1992,349.5,244.5,"41,785.80","3,802,827.10","277,955.30"
10/6/1992,350.3,247.8,"41,946.00","3,784,813.00","275,707.60"
10/7/1992,350.2,248.7,"42,009.90","3,772,180.50","274,236.80"
10/8/1992,350.5,253.8,"42,412.60","3,836,274.70","278,087.60"
10/9/1992,350.1,254.9,"42,701.40","3,829,628.00","272,512.70"
10/12/1992,346.5,250.3,"41,915.30","3,758,966.30","271,662.10"
10/13/1992,343.8,247.7,"41,692.50","3,703,074.50","267,482.60"
10/14/1992,343.8,246.9,"41,573.80","3,719,320.20","271,099.30"
10/15/1992,341.9,243.4,"41,086.30","3,716,148.10","268,331.50"
10/16/1992,341.8,247.5,"40,939.90","3,814,834.30","272,930.90"
10/19/1992,342.6,248.7,"41,040.60","3,711,498.50","268,669.00"
10/20/1992,343.5,255.9,"41,894.10","3,736,131.10","268,835.50"
10/21/1992,343.8,254,"41,837.70","3,764,327.70","269,310.20"
10/22/1992,342.7,253.9,"41,365.30","3,736,082.20","266,359.60"
10/23/1992,342.5,257.1,"41,777.40","3,754,123.00","270,108.90"
10/26/1992,341.5,256.4,"41,632.40","3,700,398.70","272,138.00"
10/27/1992,338.3,253.4,"41,397.60","3,684,293.10","265,790.90"
10/28/1992,338.2,254,"41,430.90","3,687,253.20","265,618.50"
10/29/1992,339.5,254.5,"41,896.90","3,719,106.20","266,794.10"
10/30/1992,339.3,255,"41,795.60","3,734,205.30","266,395.40"
11/2/1992,339.5,259.5,"42,063.40","3,720,202.10","269,444.20"
11/3/1992,338.6,257.8,"41,340.70","3,670,793.60","262,513.60"
11/4/1992,337.8,257.7,"41,490.90","3,650,329.50","264,416.10"
11/5/1992,338.1,260.1,"41,487.00","3,688,659.60","267,280.50"
11/6/1992,337.1,261.8,"41,452.10","3,680,683.70","263,385.30"
11/9/1992,334.5,258.7,"41,338.30","3,648,198.10","263,208.90"
11/10/1992,330.4,256.6,"41,075.50","3,625,011.60","257,821.20"
11/11/1992,331.2,255.6,"41,068.30","3,605,220.00","258,448.00"
11/12/1992,333.1,257.6,"41,309.70","3,631,207.80","261,469.50"
11/13/1992,334.4,255.2,"41,435.80","3,585,385.30","258,159.20"
11/16/1992,335.4,259.5,"41,883.60","3,629,760.00","266,824.50"
11/17/1992,334.3,260,"41,622.50","3,616,665.10","262,491.40"
11/18/1992,335.1,260.6,"41,694.70","3,622,936.10","263,343.10"
11/19/1992,334.3,257.5,"41,276.90","3,586,633.60","261,827.60"
11/20/1992,336.1,261.7,"41,722.40","3,634,946.40","267,194.70"
11/23/1992,334.1,262,"41,467.50","3,593,959.10","260,635.00"
11/24/1992,334.3,262.2,"41,498.60","3,596,648.80","264,402.00"
11/25/1992,334.4,260.6,"41,451.10","3,583,026.30","263,137.40"
11/26/1992,334.7,261.5,"41,562.70","3,592,673.10","264,032.80"
11/27/1992,334.1,261.8,"41,549.10","3,610,603.30","264,184.70"
11/30/1992,334.2,261.4,"41,568.00","3,587,429.90","262,380.90"
12/1/1992,334.7,260.6,"41,654.30","3,538,483.10","259,182.20"
12/2/1992,335.7,259.8,"41,780.20","3,521,557.70","263,496.90"
12/3/1992,335.3,260.4,"41,785.90","3,476,942.00","260,244.10"
12/4/1992,335.6,262.9,"41,909.60","3,500,682.50","264,429.00"
12/7/1992,334.6,257.9,"41,627.40","3,566,782.60","258,205.70"
12/8/1992,335.3,256.5,"41,565.20","3,552,457.40","264,180.20"
12/9/1992,333.5,257.6,"41,328.90","3,595,829.20","266,922.10"
12/10/1992,333.7,258.9,"41,203.50","3,626,874.60","264,811.70"
12/11/1992,335.1,260.1,"41,497.80","3,638,584.00","264,086.20"
12/14/1992,335.2,258.6,"41,444.90","3,606,010.80","264,283.30"
12/15/1992,334.9,258.8,"41,542.10","3,595,889.30","263,893.90"
12/16/1992,337.3,258.9,"41,440.60","3,600,989.00","264,941.90"
12/17/1992,338.7,261.1,"41,699.00","3,623,444.40","267,637.80"
12/18/1992,337,260.4,"41,546.50","3,624,220.30","267,695.10"
12/21/1992,333.9,258.3,"41,030.50","3,580,550.60","263,886.60"
12/22/1992,332.6,260.3,"41,061.70","3,625,706.20","266,387.90"
12/23/1992,333,261.9,"41,229.60","3,659,793.20","265,342.00"
12/24/1992,333,261.3,"41,232.20","3,567,679.30","261,762.20"
12/25/1992,333,261.3,"41,232.20","3,567,679.30","261,762.20"
12/28/1992,333,261.3,"41,232.20","3,567,679.30","261,762.20"
12/29/1992,332.5,265.1,"41,466.40","3,606,953.20","260,063.20"
12/30/1992,332.9,265.7,"41,488.70","3,613,675.30","261,802.40"
12/31/1992,332.9,266.7,"41,576.20","3,611,720.40","262,056.70"
1/1/1993,332.9,266.7,"41,576.20","3,611,720.40","262,056.70"
1/4/1993,328.3,267,"41,126.80","3,586,915.70","259,574.30"
1/5/1993,328.6,266,"41,088.30","3,490,834.00","251,627.10"
1/6/1993,329.6,267.7,"41,253.40","3,509,404.90","261,408.80"
1/7/1993,329.2,267,"41,197.40","3,518,307.30","261,070.10"
1/8/1993,329.1,267,"41,244.20","3,504,081.20","259,091.40"
1/11/1993,328.4,264.6,"41,063.30","3,501,319.60","258,497.60"
1/12/1993,329.2,266.1,"41,256.90","3,540,613.90","262,333.90"
1/13/1993,327.6,265.2,"41,276.20","3,524,014.10","259,550.80"
1/14/1993,327.7,263.4,"41,182.70","3,529,676.20","261,507.50"
1/15/1993,327.7,265.1,"41,337.30","3,547,517.40","260,896.30"
1/18/1993,328.2,262.8,"41,199.80","3,290,131.10","257,168.00"
1/19/1993,329,262.3,"41,324.20","3,304,312.90","261,219.10"
1/20/1993,329,261.2,"41,098.40","3,320,394.20","261,033.20"
1/21/1993,329.8,263.5,"41,218.80","3,378,384.60","265,260.90"
1/22/1993,328.8,259,"41,026.90","3,331,925.90","261,613.10"
1/25/1993,328.5,255.8,"40,490.20","3,399,178.50","256,115.10"
1/26/1993,330.9,258.5,"40,932.20","3,472,409.10","265,962.70"
1/27/1993,330.6,260,"40,983.90","3,523,088.50","266,668.30"
1/28/1993,330,260,"40,958.20","3,511,525.80","261,436.20"
1/29/1993,330.5,264.3,"41,222.90","3,586,616.50","266,748.90"
2/1/1993,329.8,268.1,"41,176.20","3,459,823.30","265,790.80"
2/2/1993,329.7,268.9,"41,149.30","3,476,716.50","264,694.80"
2/3/1993,328.2,269.1,"40,796.20","3,490,390.50","263,533.00"
2/4/1993,328,269.6,"40,858.10","3,461,705.90","259,460.50"
2/5/1993,327.8,269.2,"40,770.60","3,454,286.80","259,702.90"
2/8/1993,328,269.4,"40,666.30","3,430,351.90","262,781.50"
2/9/1993,328.1,269.2,"39,788.00","3,452,989.20","263,432.00"
2/10/1993,329.9,271.9,"39,859.30","3,479,228.70","264,041.70"
2/11/1993,332,274.1,"39,905.50","3,524,126.50","265,313.30"
2/12/1993,329.2,272.3,"39,769.20","3,496,700.90","263,080.20"
2/15/1993,328.6,271.8,"39,766.70","3,421,423.10","262,199.60"
2/16/1993,329.5,268.8,"39,431.60","3,358,321.90","257,215.90"
2/17/1993,330.6,269.6,"39,493.50","3,378,212.00","264,526.00"
2/18/1993,330,270,"39,432.00","3,368,072.10","263,018.60"
2/19/1993,330.8,271.5,"39,386.40","3,359,318.00","263,490.40"
2/22/1993,329.7,270.5,"38,351.70","3,467,527.90","262,468.30"
2/23/1993,329.6,268.2,"38,460.90","3,456,972.10","262,194.60"
2/24/1993,329.9,269.7,"38,568.70","3,513,095.60","265,630.50"
2/25/1993,329.6,270.9,"38,722.30","3,527,081.60","261,853.50"
2/26/1993,327.6,270.5,"38,676.60","3,522,924.50","262,379.40"
3/1/1993,328.5,271,"38,952.40","3,440,547.50","258,768.00"
3/2/1993,329.2,271,"38,743.60","3,427,124.50","259,655.80"
3/3/1993,329.6,271.7,"38,580.10","3,427,738.40","261,702.30"
3/4/1993,328.1,269.2,"38,298.80","3,402,750.20","260,189.40"
3/5/1993,329.8,274.8,"38,824.40","3,439,312.20","262,979.40"
3/8/1993,327.5,272.2,"38,176.30","3,435,025.90","259,462.70"
3/9/1993,327,273.6,"38,391.00","3,454,348.70","261,013.40"
3/10/1993,326.1,272.4,"38,471.80","3,451,376.70","260,788.80"
3/11/1993,326.9,272.7,"38,401.90","3,450,210.80","258,396.60"
3/12/1993,327,273.6,"38,480.70","3,457,287.70","258,841.10"
3/15/1993,328,273.9,"38,870.70","3,431,449.80","259,970.60"
3/16/1993,329,275,"38,421.30","3,416,901.20","259,101.80"
3/17/1993,328.8,275,"38,516.60","3,400,189.60","260,377.80"
3/18/1993,330.3,274.8,"38,622.50","3,360,125.80","257,863.90"
3/19/1993,331.7,272.6,"38,464.30","3,341,521.00","261,579.50"
3/22/1993,332.6,273.7,"38,445.70","3,479,791.90","263,006.50"
3/23/1993,331.9,272.4,"38,425.20","3,483,003.00","263,249.20"
3/24/1993,331,271.7,"38,681.80","3,475,905.50","262,601.10"
3/25/1993,332.6,275,"39,036.50","3,512,842.70","264,229.60"
3/26/1993,332.7,273.3,"38,714.60","3,473,839.30","260,570.60"
3/29/1993,331.7,272.7,"38,765.10","3,479,538.20","263,046.60"
3/30/1993,334.4,273.6,"39,032.00","3,498,471.40","264,997.90"
3/31/1993,337.8,275,"38,817.30","3,509,393.20","265,808.40"
4/1/1993,336.4,272,"38,364.40","3,448,520.70","264,703.50"
4/2/1993,340.1,275.9,"38,828.50","3,505,347.80","272,410.40"
4/5/1993,339.3,273.5,"38,633.10","3,565,573.60","270,716.60"
4/6/1993,338.4,275.5,"38,556.10","3,563,630.10","270,390.20"
4/7/1993,336.8,274.3,"38,274.70","3,542,749.40","267,867.10"
4/8/1993,337.5,273.1,"38,342.20","3,552,939.60","267,134.00"
4/9/1993,337.5,273.1,"38,342.20","3,552,939.60","267,134.00"
4/12/1993,337.5,273.1,"38,342.20","3,552,939.60","267,134.00"
4/13/1993,336.7,267,"38,173.10","3,467,218.80","266,088.30"
4/14/1993,338.3,270.3,"38,563.80","3,497,760.30","269,924.60"
4/15/1993,338.9,272.3,"38,242.00","3,508,219.30","269,983.30"
4/16/1993,337.9,273.1,"38,012.30","3,553,127.40","271,364.40"
4/19/1993,339.6,272,"37,721.10","3,551,600.10","268,194.80"
4/20/1993,339.9,272.5,"37,638.10","3,548,971.40","270,035.30"
4/21/1993,339,272.4,"37,617.60","3,552,245.10","271,183.50"
4/22/1993,339.3,272.8,"37,316.40","3,528,977.40","268,903.00"
4/23/1993,344.9,273.4,"38,158.00","3,525,724.30","271,929.00"
4/26/1993,349.3,273.4,"38,549.30","3,683,383.50","276,511.80"
4/27/1993,351.4,277.2,"39,081.60","3,734,240.70","280,814.00"
4/28/1993,349.7,276.3,"39,331.50","3,731,542.60","280,611.10"
4/29/1993,355.6,280.5,"39,668.30","3,795,710.30","283,976.60"
4/30/1993,354.3,281.1,"39,404.30","3,752,160.90","281,994.90"
5/3/1993,354.3,281.1,"39,404.30","3,752,160.90","281,994.90"
5/4/1993,356.2,279.2,"39,288.80","3,768,151.30","282,658.10"
5/5/1993,354.3,278.6,"39,016.10","3,752,826.40","281,508.50"
5/6/1993,355.5,279.4,"39,172.90","3,762,470.10","282,724.40"
5/7/1993,357.5,281.4,"39,438.50","3,771,625.50","286,567.50"
5/10/1993,356.8,284.9,"39,864.00","3,799,794.80","290,495.50"
5/11/1993,355.4,284.8,"39,521.70","3,767,174.10","282,718.60"
5/12/1993,356.2,285.7,"39,719.70","3,797,117.40","286,086.50"
5/13/1993,367,296.3,"40,958.30","3,932,766.70","295,109.90"
5/14/1993,368.2,294.7,"40,804.70","3,912,282.00","291,747.90"
5/17/1993,369.3,297.7,"41,128.10","3,910,930.20","296,989.70"
5/18/1993,367.8,297.6,"41,006.70","3,899,386.20","295,512.70"
